"SWOT.Cats","Negotiation.phase","msg.number","Message"
"O I","IGC",503,"restore"
"O I","IGC",503,"compensate"
"O I","IGC",503,"damage"
"O I","IGC",503,"marine"
"O I","IGC",503,"biodiversity"
"T II","IGC",504,"undermine"
"T II","IGC",504,"existing"
"T II","IGC",504,"relevant"
"T II","IGC",504,"legal"
"T II","IGC",504,"instruments"
"T II","IGC",504,"frameworks"
"T II","IGC",504,"relevant"
"T II","IGC",504,"global"
"T II","IGC",504,"regional"
"T II","IGC",504,"sectoral"
"T II","IGC",504,"bodies"
"O II","IGC",505,"creation"
"O II","IGC",505,"decision"
"O II","IGC",505,"body"
"O II","IGC",505,"scientific"
"O II","IGC",505,"technical"
"O II","IGC",505,"body"
"O II","IGC",505,"secretariat"
"O II","PrepCom",506,"implement"
"O II","PrepCom",506,"equitable"
"O II","PrepCom",506,"transparent"
"O II","PrepCom",506,"stakeholder"
"O II","PrepCom",506,"engagement"
"O II","PrepCom",506,"participation"
"O II","PrepCom",506,"design"
"O II","PrepCom",506,"designation"
"O II","PrepCom",506,"abmts"
"O II","PrepCom",506,"mpas"
"O II","PrepCom",506,"including"
"O II","PrepCom",506,"wide"
"O II","PrepCom",506,"range"
"O II","PrepCom",506,"user"
"O II","PrepCom",506,"communities"
"O II","PrepCom",506,"scientific"
"O II","PrepCom",506,"community"
"O II","PrepCom",506,"public"
"O III","PrepCom",507,"set"
"O III","PrepCom",507,"environmental"
"O III","PrepCom",507,"obligations"
"O III","PrepCom",507,"apply"
"O III","PrepCom",507,"activities"
"O III","PrepCom",507,"including"
"O III","PrepCom",507,"obligations"
"O III","PrepCom",507,"assess"
"O III","PrepCom",507,"environmental"
"O III","PrepCom",507,"impacts"
"O III","PrepCom",507,"activities"
"O III","PrepCom",507,"notify"
"O III","PrepCom",507,"consult"
"O III","PrepCom",507,"affected"
"O III","PrepCom",507,"undertaking"
"O III","PrepCom",507,"activities"
"O III","PrepCom",507,"possibility"
"O III","PrepCom",507,"harm"
"O III","PrepCom",507,"marine"
"O III","PrepCom",507,"environment"
"T II","PrepCom",508,"consensus"
"T II","PrepCom",508,"difficult"
"T II","PrepCom",508,"achieve"
"T II","PrepCom",508,"feasibility"
"T II","PrepCom",508,"establish"
"T II","PrepCom",508,"central"
"T II","PrepCom",508,"mechanism"
"T I","PrepCom",509,"parameters"
"T I","PrepCom",509,"governance"
"T I","PrepCom",509,"principle"
"T I","PrepCom",509,"cooperation"
"T I","PrepCom",509,"specifications"
"T I","PrepCom",509,"applicability"
"O VI","PrepCom",510,"match"
"O VI","PrepCom",510,"existing"
"O VI","PrepCom",510,"marine"
"O VI","PrepCom",510,"technology"
"O VI","PrepCom",510,"resources"
"O VI","PrepCom",510,"current"
"O VI","PrepCom",510,"regions"
"O II","PrepCom",511,"develop"
"O II","PrepCom",511,"collaborative"
"O II","PrepCom",511,"institutional"
"O II","PrepCom",511,"mechanisms"
"O II","PrepCom",511,"integrate"
"O II","PrepCom",511,"fisheries"
"O II","PrepCom",511,"environmental"
"O II","PrepCom",511,"activities"
"O II","PrepCom",512,"clarify"
"O II","PrepCom",512,"elaborate"
"O II","PrepCom",512,"unclos"
"O II","PrepCom",512,"duty"
"O II","PrepCom",512,"cooperate"
"O II","PrepCom",513,"payments"
"O II","PrepCom",513,"balancing"
"O II","PrepCom",513,"costs"
"O II","PrepCom",513,"benefits"
"O II","PrepCom",513,"stakeholder"
"O II","PrepCom",513,"ensure"
"O II","PrepCom",513,"acceptance"
"O II","PrepCom",513,"compliance"
"T II","PrepCom",514,"mismatch"
"T II","PrepCom",514,"timeframes"
"T II","PrepCom",514,"economic"
"T II","PrepCom",514,"loss"
"T II","PrepCom",514,"mpas"
"T II","PrepCom",514,"implementation"
"T II","PrepCom",514,"benefits"
"T II","PrepCom",514,"exploitation"
"T II","PrepCom",514,"mgrs"
"T II","BBNJ WG",515,"difficulty"
"T II","BBNJ WG",515,"apply"
"T II","BBNJ WG",515,"measures"
"O II","BBNJ WG",516,"create"
"O II","BBNJ WG",516,"stronger"
"O II","BBNJ WG",516,"vertical"
"O II","BBNJ WG",516,"horizontal"
"O II","BBNJ WG",516,"linkages"
"O II","BBNJ WG",516,"regional"
"O II","BBNJ WG",516,"environmental"
"O II","BBNJ WG",516,"protection"
"O II","BBNJ WG",516,"frameworks"
"O II","BBNJ WG",516,"global"
"O II","BBNJ WG",516,"regional"
"O II","BBNJ WG",516,"bodies"
"O II","BBNJ WG",516,"sectoral"
"O II","BBNJ WG",516,"responsibilities"
"O II","BBNJ WG",517,"establish"
"O II","BBNJ WG",517,"compliance"
"O II","BBNJ WG",517,"commission"
"O II","BBNJ WG",517,"charged"
"O II","BBNJ WG",517,"reviewing"
"O II","BBNJ WG",517,"performance"
"O II","BBNJ WG",517,"rfmos"
"O II","BBNJ WG",517,"regional"
"O II","BBNJ WG",517,"entities"
"O II","BBNJ WG",517,"enhance"
"O II","BBNJ WG",517,"implementation"
"W I","IGC",518,"relevant"
"W I","IGC",518,"measures"
"W I","IGC",518,"stating"
"W I","IGC",518,"parties"
"W I","IGC",518,"promote"
"W I","IGC",518,"coherence"
"W I","IGC",518,"complementarity"
"W I","IGC",518,"establishment"
"W I","IGC",518,"abmts"
"W I","IGC",518,"including"
"W I","IGC",518,"mpas"
"O V","IGC",519,"cop"
"O V","IGC",519,"settled"
"O V","IGC",519,"composed"
"O V","IGC",519,"technical"
"O V","IGC",519,"scientific"
"O V","IGC",519,"body"
"O V","IGC",519,"representativies"
"O V","IGC",519,"regional"
"O V","IGC",519,"international"
"O V","IGC",519,"organizations"
"O IV","IGC",520,"establish"
"O IV","IGC",520,"linkages"
"O IV","IGC",520,"project"
"O IV","IGC",520,"strategic"
"O IV","IGC",520,"eia"
"O IV","IGC",520,"reporting"
"O IV","IGC",520,"monitoring"
"O IV","IGC",520,"provisions"
"O IV","IGC",520,"future"
"O IV","IGC",520,"liability"
"O IV","IGC",520,"mechanism"
"O II","IGC",521,"build"
"O II","IGC",521,"model"
"O II","IGC",521,"reflect"
"O II","IGC",521,"modern"
"O II","IGC",521,"principles"
"O II","IGC",521,"precautionary"
"O II","IGC",521,"approach"
"O II","IGC",521,"specific"
"O II","IGC",521,"articles"
"O II","IGC",521,"annexes"
"O II","IGC",521,"articulating"
"O II","IGC",521,"requirements"
"O II","IGC",521,"guidelines"
"T III","PrepCom",522,"coastal"
"T III","PrepCom",522,"sovereign"
"T III","PrepCom",522,"rights"
"T III","PrepCom",522,"resources"
"T III","PrepCom",522,"continental"
"T III","PrepCom",522,"shelf"
"T III","PrepCom",522,"resources"
"T III","PrepCom",522,"found"
"T III","PrepCom",522,"water"
"T III","PrepCom",522,"column"
"T III","PrepCom",522,"national"
"T III","PrepCom",522,"jurisdiction"
"T III","PrepCom",522,"legal"
"T III","PrepCom",522,"separation"
"T III","PrepCom",522,"responsibility"
"T III","PrepCom",522,"creates"
"T III","PrepCom",522,"practical"
"T III","PrepCom",522,"effectiveness"
"T III","PrepCom",522,"conservation"
"T III","PrepCom",522,"abnj"
"T III","PrepCom",523,"fisheries"
"T III","PrepCom",523,"directly"
"T III","PrepCom",523,"included"
"O II","PrepCom",524,"create"
"O II","PrepCom",524,"integrated"
"O II","PrepCom",524,"cross"
"O II","PrepCom",524,"sectoral"
"O II","PrepCom",524,"system"
"O II","PrepCom",524,"oceans"
"O II","PrepCom",524,"governance"
"O II","PrepCom",524,"abnj"
"O II","PrepCom",524,"globally"
"O II","PrepCom",524,"southern"
"O II","PrepCom",524,"hemisphere"
"O II","PrepCom",525,"advance"
"O II","PrepCom",525,"set"
"O II","PrepCom",525,"cross"
"O II","PrepCom",525,"cutting"
"O II","PrepCom",525,"governance"
"O II","PrepCom",525,"principles"
"O II","PrepCom",525,"promote"
"O II","PrepCom",525,"integration"
"O II","PrepCom",525,"shaping"
"O II","PrepCom",525,"conduct"
"O II","PrepCom",525,"rfmos"
"O II","PrepCom",525,"institutions"
"O I","PrepCom",526,"establish"
"O I","PrepCom",526,"conservation"
"O I","PrepCom",526,"governance"
"O I","PrepCom",526,"principles"
"T II","PrepCom",527,"information"
"T II","PrepCom",527,"asymmetries"
"T II","PrepCom",527,"lack"
"T II","PrepCom",527,"monitoring"
"T II","PrepCom",527,"enforcement"
"T II","PrepCom",527,"exploited"
"T II","PrepCom",527,"parties"
"T II","PrepCom",527,"short"
"T II","PrepCom",527,"term"
"T II","PrepCom",527,"gains"
"T VI","PrepCom",528,"lack"
"T VI","PrepCom",528,"scientific"
"T VI","PrepCom",528,"capacity"
"T VI","PrepCom",528,"ldcs"
"T VI","PrepCom",528,"sids"
"T VI","PrepCom",528,"advise"
"T VI","PrepCom",528,"delegations"
"T VI","PrepCom",528,"governments"
"O IV","BBNJ WG",529,"provide"
"O IV","BBNJ WG",529,"regular"
"O IV","BBNJ WG",529,"process"
"O IV","BBNJ WG",529,"reviewing"
"O IV","BBNJ WG",529,"effectiveness"
"O IV","BBNJ WG",529,"unclos"
"O IV","BBNJ WG",529,"related"
"O IV","BBNJ WG",529,"agreements"
"O IV","BBNJ WG",529,"provide"
"O IV","BBNJ WG",529,"consistency"
"W III","IGC",530,"deprived"
"W III","IGC",530,"supremacy"
"W III","IGC",530,"significant"
"W III","IGC",530,"coordinating"
"W III","IGC",530,"role"
"W III","IGC",530,"regional"
"W III","IGC",530,"model"
"W III","IGC",530,"set"
"W III","IGC",530,"model"
"O V","IGC",531,"stakeholders"
"O V","IGC",531,"nominate"
"O V","IGC",531,"experts"
"O V","IGC",531,"recomendations"
"O V","IGC",531,"based"
"O V","IGC",531,"scientific"
"O V","IGC",531,"priorities"
"O V","IGC",531,"political"
"O III","IGC",532,"focused"
"O III","IGC",532,"prevention"
"O III","IGC",532,"deterrence"
"O III","IGC",532,"basis"
"O III","IGC",532,"polluter"
"O III","IGC",532,"pay"
"O III","IGC",532,"environmental"
"O III","IGC",532,"damage"
"O III","IGC",532,"cost"
"O III","IGC",532,"remediation"
"O III","IGC",532,"measures"
"O II","IGC",533,"address"
"O II","IGC",533,"gap"
"O II","IGC",533,"unclos"
"O II","IGC",533,"parties"
"O II","IGC",533,"effect"
"O II","IGC",533,"principle"
"O II","IGC",533,"protecting"
"O II","IGC",533,"biodiversity"
"O II","IGC",533,"marine"
"O II","IGC",533,"environment"
"O II","IGC",533,"applicable"
"O II","IGC",533,"sectors"
"O II","IGC",533,"regions"
"T III","PrepCom",534,"overlap"
"T III","PrepCom",534,"existing"
"T III","PrepCom",534,"mandate"
"T III","PrepCom",534,"rfmos"
"T III","PrepCom",535,"decentralized"
"T III","PrepCom",535,"approach"
"T III","PrepCom",535,"leaves"
"T III","PrepCom",535,"answer"
"T III","PrepCom",535,"fisheries"
"T III","PrepCom",535,"integrated"
"T III","PrepCom",535,"future"
"T III","PrepCom",535,"regime"
"O III","PrepCom",536,"establish"
"O III","PrepCom",536,"systematic"
"O III","PrepCom",536,"approach"
"O III","PrepCom",536,"mpa"
"O III","PrepCom",536,"network"
"O III","PrepCom",536,"creation"
"T III","PrepCom",537,"weak"
"T III","PrepCom",537,"implementing"
"T III","PrepCom",537,"result"
"T III","PrepCom",537,"continuation"
"T III","PrepCom",537,"status"
"T III","PrepCom",537,"quo"
"T III","PrepCom",537,"negligible"
"T III","PrepCom",537,"net"
"T III","PrepCom",537,"gains"
"T III","PrepCom",537,"losses"
"T III","PrepCom",537,"stakeholder"
"T II","PrepCom",538,"connectivity"
"T II","PrepCom",538,"marine"
"T II","PrepCom",538,"systems"
"T II","PrepCom",538,"means"
"T II","PrepCom",538,"management"
"T II","PrepCom",538,"abnj"
"T II","PrepCom",538,"spillover"
"T II","PrepCom",538,"effects"
"T II","PrepCom",538,"exclusive"
"T II","PrepCom",538,"economic"
"T II","PrepCom",538,"zones"
"T II","PrepCom",538,"sovereign"
"T II","PrepCom",538,"diverge"
"O I","BBNJ WG",539,"set"
"O I","BBNJ WG",539,"requirements"
"O I","BBNJ WG",539,"rfmo"
"O I","BBNJ WG",539,"flag"
"O I","BBNJ WG",539,"performance"
"O I","BBNJ WG",539,"accountability"
"W III","IGC",540,"tension"
"W III","IGC",540,"comprehensive"
"W III","IGC",540,"undermining"
"W III","IGC",540,"existing"
"W III","IGC",540,"instruments"
"W III","IGC",540,"frameworks"
"W III","IGC",540,"bodies"
"W III","IGC",540,"evident"
"O I","IGC",541,"ensure"
"O I","IGC",541,"traditonal"
"O I","IGC",541,"knowledge"
"O I","IGC",541,"incorporated"
"O I","IGC",541,"process"
"O I","IGC",542,"include"
"O I","IGC",542,"specific"
"O I","IGC",542,"provisions"
"O I","IGC",542,"restoration"
"O V","IGC",543,"empower"
"O V","IGC",543,"decision"
"O V","IGC",543,"body"
"O V","IGC",543,"body"
"O V","IGC",543,"establish"
"O V","IGC",543,"seas"
"O V","IGC",543,"mpas"
"O V","IGC",543,"approve"
"O V","IGC",543,"eias"
"O V","IGC",543,"aid"
"O V","IGC",543,"robust"
"O V","IGC",543,"scientific"
"O V","IGC",543,"committee"
"O V","IGC",543,"secretariat"
"O V","IGC",543,"coordinate"
"O V","IGC",543,"consultation"
"O V","IGC",543,"process"
"T II","PrepCom",544,"undermining"
"T II","PrepCom",544,"existing"
"T II","PrepCom",544,"relevant"
"T II","PrepCom",544,"legal"
"T II","PrepCom",544,"instruments"
"T II","PrepCom",544,"frameworks"
"T II","PrepCom",544,"relevant"
"T II","PrepCom",544,"global"
"T II","PrepCom",544,"regional"
"T II","PrepCom",544,"sectoral"
"T II","PrepCom",544,"bodies"
"T II","PrepCom",544,"solve"
"T II","PrepCom",544,"issues"
"T II","PrepCom",544,"related"
"T II","PrepCom",544,"fisheries"
"T II","PrepCom",545,"existing"
"T II","PrepCom",545,"complexities"
"T II","PrepCom",545,"coordinating"
"T II","PrepCom",545,"conservation"
"T II","PrepCom",545,"efforts"
"T II","PrepCom",545,"national"
"T II","PrepCom",545,"boundaries"
"T II","PrepCom",545,"abnj"
"W III","PrepCom",546,"compliance"
"W III","PrepCom",546,"difficult"
"W III","PrepCom",546,"achieve"
"W III","PrepCom",546,"biodiversity"
"W III","PrepCom",546,"related"
"W III","PrepCom",546,"provisions"
"W III","PrepCom",546,"existing"
"W III","PrepCom",546,"implementing"
"W III","PrepCom",546,"agreements"
"W III","PrepCom",546,"satisfactorily"
"W III","PrepCom",546,"met"
"O III","BBNJ WG",547,"interpret"
"O III","BBNJ WG",547,"applied"
"O III","BBNJ WG",547,"unclos"
"O III","BBNJ WG",547,"single"
"O III","BBNJ WG",547,"instrument"
"O III","BBNJ WG",547,"broad"
"O III","BBNJ WG",547,"mandate"
"O III","BBNJ WG",547,"parties"
"O III","BBNJ WG",547,"international"
"O III","BBNJ WG",547,"organizations"
"O III","BBNJ WG",547,"establish"
"O III","BBNJ WG",547,"maintain"
"O III","BBNJ WG",547,"representative"
"O III","BBNJ WG",547,"network"
"O III","BBNJ WG",547,"mpas"
"O III","BBNJ WG",547,"reserves"
"W III","IGC",548,"future"
"W III","IGC",548,"decisions"
"W III","IGC",548,"apparatus"
"W III","IGC",548,"bind"
"W III","IGC",548,"party"
"W III","IGC",548,"global"
"W III","IGC",548,"regional"
"W III","IGC",548,"organisations"
"W III","IGC",548,"imo"
"W III","IGC",548,"rfmos"
"O VI","IGC",549,"provide"
"O VI","IGC",549,"platform"
"O VI","IGC",549,"levels"
"O VI","IGC",549,"engagement"
"O VI","IGC",549,"stakeholders"
"O VI","IGC",549,"including"
"O VI","IGC",549,"stakeholders"
"O III","IGC",550,"imo"
"O III","IGC",550,"civil"
"O III","IGC",550,"liability"
"O III","IGC",550,"regime"
"O III","IGC",550,"guidance"
"O III","IGC",550,"set"
"O III","IGC",550,"claims"
"O III","IGC",550,"manual"
"O III","IGC",550,"relating"
"O III","IGC",550,"reinstatement"
"O III","IGC",550,"restoration"
"O III","IGC",550,"contaminated"
"O III","IGC",550,"environment"
"O III","IGC",550,"framed"
"O III","IGC",550,"negotiations"
"O V","IGC",551,"create"
"O V","IGC",551,"body"
"O V","IGC",551,"actively"
"O V","IGC",551,"directly"
"O V","IGC",551,"carry"
"O V","IGC",551,"objectives"
"T III","PrepCom",552,"delegations"
"T III","PrepCom",552,"expressed"
"T III","PrepCom",552,"divergent"
"T III","PrepCom",552,"views"
"T III","PrepCom",552,"fisheries"
"T III","PrepCom",552,"issues"
"O VI","BBNJ WG",553,"create"
"O VI","BBNJ WG",553,"mechanism"
"O VI","BBNJ WG",553,"financial"
"O VI","BBNJ WG",553,"technical"
"O VI","BBNJ WG",553,"assistance"
"O VI","BBNJ WG",553,"build"
"O VI","BBNJ WG",553,"capacity"
"O VI","BBNJ WG",553,"facilitate"
"O VI","BBNJ WG",553,"developing"
"O VI","BBNJ WG",553,"country"
"O VI","BBNJ WG",553,"participation"
"W I","IGC",554,"the‘not"
"W I","IGC",554,"undermining"
"W I","IGC",554,"clause"
"W I","IGC",554,"prove"
"W I","IGC",554,"weaknesses"
"W I","IGC",554,"establish"
"W I","IGC",554,"specific"
"W I","IGC",554,"mechanisms"
"W I","IGC",554,"measures"
"W I","IGC",554,"facilitate"
"W I","IGC",554,"conservation"
"W I","IGC",554,"sustainable"
"W I","IGC",554,"marine"
"W I","IGC",554,"biodiversity"
"W I","IGC",554,"abnj"
"W I","IGC",554,"relation"
"W I","IGC",554,"abmts"
"W I","IGC",554,"eias"
"W I","IGC",554,"considered"
"W I","IGC",554,"delegations"
"W I","IGC",554,"conflict"
"W I","IGC",554,"undermining"
"W I","IGC",554,"clause"
"W I","IGC",554,"mandated"
"O II","IGC",555,"ensure"
"O II","IGC",555,"coordination"
"O II","IGC",555,"integration"
"O II","IGC",555,"cooperation"
"O II","IGC",555,"promoting"
"O II","IGC",555,"cross"
"O II","IGC",555,"sectoral"
"O II","IGC",555,"cross"
"O II","IGC",555,"regional"
"O II","IGC",555,"cooperation"
"O IV","IGC",556,"practical"
"O IV","IGC",556,"applicability"
"O IV","IGC",556,"compensation"
"O IV","IGC",556,"liability"
"O IV","IGC",556,"regime"
"O IV","IGC",556,"depend"
"O IV","IGC",556,"quality"
"O IV","IGC",556,"accuracy"
"O IV","IGC",556,"reporting"
"O IV","IGC",556,"monitoring"
"O IV","IGC",556,"information"
"O IV","IGC",556,"requirements"
"O IV","IGC",556,"set"
"O V","IGC",557,"adopt"
"O V","IGC",557,"institutional"
"O V","IGC",557,"mechanisms"
"T II","PrepCom",558,"significant"
"T II","PrepCom",558,"progress"
"T II","PrepCom",558,"fisheries"
"O III","BBNJ WG",559,"consolidate"
"O III","BBNJ WG",559,"fundamental"
"O III","BBNJ WG",559,"principles"
"O III","BBNJ WG",559,"ocean"
"O III","BBNJ WG",559,"management"
"O III","BBNJ WG",559,"governance"
"O III","IGC",560,"conservation"
"O III","IGC",560,"management"
"O III","IGC",560,"measures"
"O III","IGC",560,"established"
"O III","IGC",560,"seas"
"O III","IGC",560,"adopted"
"O III","IGC",560,"national"
"O III","IGC",560,"jurisdiction"
"O III","IGC",560,"compatible"
"O III","IGC",560,"ensure"
"O III","IGC",560,"conservation"
"O III","IGC",560,"management"
"O III","IGC",560,"straddling"
"O III","IGC",560,"fish"
"O III","IGC",560,"stocks"
"O III","IGC",560,"highly"
"O III","IGC",560,"migratory"
"O III","IGC",560,"fish"
"O III","IGC",560,"stocks"
"O III","IGC",560,"entirety"
"O V","IGC",561,"compensation"
"O V","IGC",561,"support"
"O V","IGC",561,"robust"
"O V","IGC",561,"obligations"
"O V","IGC",561,"relation"
"O V","IGC",561,"compensation"
"O V","IGC",561,"environmental"
"O V","IGC",561,"damage"
"O V","IGC",561,"ensure"
"O V","IGC",561,"law"
"O V","IGC",561,"practice"
"O V","IGC",561,"science"
"O V","IGC",561,"financing"
"O V","IGC",561,"ecological"
"O V","IGC",561,"restoration"
"O V","IGC",561,"adequately"
"O V","IGC",561,"addressed"
"O I","IGC",562,"enable"
"O I","IGC",562,"facilitate"
"O I","IGC",562,"establishment"
"O I","IGC",562,"compatible"
"O I","IGC",562,"conservation"
"O I","IGC",562,"management"
"O I","IGC",562,"measures"
"O I","IGC",562,"boundaries"
"O I","IGC",562,"addressing"
"O I","IGC",562,"concerns"
"O I","IGC",562,"adjacent"
"O I","IGC",562,"developing"
"O I","IGC",562,"boost"
"O I","IGC",562,"capability"
"O I","IGC",562,"conserve"
"O I","IGC",562,"manage"
"O I","IGC",562,"straddling"
"O I","IGC",562,"ecosystems"
"O I","IGC",562,"highly"
"O I","IGC",562,"migratory"
"O I","IGC",562,"species"
"O III","BBNJ WG",563,"provide"
"O III","BBNJ WG",563,"basis"
"O III","BBNJ WG",563,"global"
"O III","BBNJ WG",563,"ecosystem"
"O III","BBNJ WG",563,"based"
"O III","BBNJ WG",563,"precautionary"
"O III","BBNJ WG",563,"management"
"O III","BBNJ WG",563,"regime"
"O III","IGC",564,"conference"
"O III","IGC",564,"parties"
"O III","IGC",564,"arrangements"
"O III","IGC",564,"consultation"
"O III","IGC",564,"establish"
"O III","IGC",564,"coordination"
"O III","IGC",564,"collaboration"
"O III","IGC",564,"mechanism"
"O III","IGC",564,"enhance"
"O III","IGC",564,"cooperation"
"O III","IGC",564,"relevant"
"O III","IGC",564,"legal"
"O III","IGC",564,"instruments"
"O III","IGC",564,"frameworks"
"O III","IGC",564,"relevant"
"O III","IGC",564,"bodies"
"O III","IGC",564,"regard"
"O III","IGC",564,"abmts"
"O I","IGC",565,"establish"
"O I","IGC",565,"rules"
"O I","IGC",565,"consequences"
"O I","IGC",565,"damage"
"O I","IGC",565,"abnj"
"O I","IGC",565,"biodiversity"
"O I","IGC",565,"pertinent"
"O I","IGC",565,"information"
"O I","IGC",565,"reparation"
"O I","IGC",565,"compensation"
"O II","IGC",566,"build"
"O II","IGC",566,"unclos"
"O II","IGC",566,"encourage"
"O II","IGC",566,"cooperate"
"O II","IGC",566,"strengthen"
"O II","IGC",566,"existing"
"O II","IGC",566,"organizations"
"O II","IGC",566,"join"
"O II","IGC",566,"act"
"O II","IGC",566,"faith"
"O II","IGC",566,"relevant"
"O II","IGC",566,"existing"
"O II","IGC",566,"organizations"
"O II","IGC",566,"consult"
"O II","IGC",566,"overlapping"
"O II","IGC",566,"competencies"
"O II","BBNJ WG",567,"regional"
"O II","BBNJ WG",567,"initiatives"
"O II","BBNJ WG",567,"global"
"O II","BBNJ WG",567,"imprimatur"
"O II","BBNJ WG",567,"regional"
"O II","BBNJ WG",567,"conservation"
"O II","BBNJ WG",567,"measures"
"O II","BBNJ WG",567,"mechanisms"
"O II","BBNJ WG",567,"encourage"
"O II","BBNJ WG",567,"compliance"
"O II","BBNJ WG",567,"extra"
"O II","BBNJ WG",567,"regional"
"O II","BBNJ WG",567,"parties"
"O VI","IGC",568,"adjacent"
"O VI","IGC",568,"coastal"
"O VI","IGC",568,"prominent"
"O VI","IGC",568,"role"
"O VI","IGC",568,"designating"
"O VI","IGC",568,"mpas"
"O VI","IGC",568,"conducting"
"O VI","IGC",568,"eias"
"O VI","IGC",568,"collecting"
"O VI","IGC",568,"mgrs"
"O VI","IGC",568,"abnj"
"O VI","IGC",568,"close"
"O VI","IGC",568,"national"
"O VI","IGC",568,"jurisdiction"
"T I","IGC",569,"monetizing"
"T I","IGC",569,"environmental"
"T I","IGC",569,"damage"
"T I","IGC",569,"difficult"
"T I","IGC",569,"due"
"T I","IGC",569,"heterogeneous"
"T I","IGC",569,"nature"
"T I","IGC",569,"ocean"
"T I","IGC",569,"environment"
"T I","IGC",569,"dearth"
"T I","IGC",569,"detailed"
"T I","IGC",569,"baseline"
"T I","IGC",569,"scientific"
"T I","IGC",569,"knowledge"
"T I","IGC",569,"functioning"
"T I","IGC",569,"marine"
"T I","IGC",569,"ecosystems"
"O I","IGC",570,"adopt"
"O I","IGC",570,"measures"
"O I","IGC",570,"duty"
"O I","IGC",570,"cooperate"
"O I","IGC",570,"scientific"
"O I","IGC",570,"research"
"O I","IGC",570,"including"
"O I","IGC",570,"data"
"O I","IGC",570,"sharing"
"O I","IGC",570,"effect"
"O I","IGC",570,"scientific"
"O I","IGC",570,"technical"
"O I","IGC",570,"assistance"
"O I","IGC",570,"developing"
"O I","IGC",570,"enable"
"O I","IGC",570,"protection"
"O I","IGC",570,"preservation"
"O I","IGC",570,"marine"
"O I","IGC",570,"environment"
"O II","BBNJ WG",571,"address"
"O II","BBNJ WG",571,"institutional"
"O II","BBNJ WG",571,"weaknesses"
"O II","BBNJ WG",571,"unclos"
"O II","BBNJ WG",571,"hamper"
"O II","BBNJ WG",571,"effective"
"O II","BBNJ WG",571,"implementation"
"O II","BBNJ WG",571,"existing"
"O II","BBNJ WG",571,"instruments"
"O III","IGC",572,"final"
"O III","IGC",572,"text"
"O III","IGC",572,"provide"
"O III","IGC",572,"specific"
"O III","IGC",572,"institutional"
"O III","IGC",572,"mechanisms"
"O III","IGC",572,"enhance"
"O III","IGC",572,"implementation"
"O III","IGC",572,"duty"
"O III","IGC",572,"cooperate"
"T I","IGC",573,"pose"
"T I","IGC",573,"challenges"
"T I","IGC",573,"context"
"T I","IGC",573,"including"
"T I","IGC",573,"patent"
"T I","IGC",573,"putting"
"T I","IGC",573,"fiscal"
"T I","IGC",573,"pure"
"T I","IGC",573,"environmental"
"T I","IGC",573,"damage"
"T I","IGC",573,"biodiversity"
"T I","IGC",573,"abnj"
"O I","IGC",574,"cautious"
"O I","IGC",574,"conservation"
"O I","IGC",574,"management"
"O I","IGC",574,"measures"
"O I","IGC",574,"emergency"
"O I","IGC",574,"actions"
"O I","IGC",574,"natural"
"O I","IGC",574,"phenomenon"
"O I","IGC",574,"conditions"
"O I","IGC",574,"basis"
"O I","IGC",574,"conservation"
"O I","IGC",574,"management"
"O I","IGC",574,"provisions"
"O I","IGC",574,"consideration"
"O I","IGC",574,"human"
"O I","IGC",574,"activities"
"O I","IGC",574,"impact"
"O I","IGC",574,"marine"
"O I","IGC",574,"environment"
"O IV","BBNJ WG",575,"provide"
"O IV","BBNJ WG",575,"regular"
"O IV","BBNJ WG",575,"forum"
"O IV","BBNJ WG",575,"review"
"O IV","BBNJ WG",575,"information"
"O IV","BBNJ WG",575,"exchange"
"O IV","BBNJ WG",575,"mutual"
"O IV","BBNJ WG",575,"evaluation"
"O IV","BBNJ WG",575,"updating"
"O IV","BBNJ WG",575,"provide"
"O IV","BBNJ WG",575,"consistency"
"O IV","BBNJ WG",575,"flexibility"
"O IV","BBNJ WG",575,"respond"
"O IV","BBNJ WG",575,"issues"
"O IV","BBNJ WG",575,"threats"
"O IV","IGC",576,"enhance"
"O IV","IGC",576,"implementation"
"O IV","IGC",576,"providing"
"O IV","IGC",576,"venue"
"O IV","IGC",576,"interregime"
"O IV","IGC",576,"learning"
"O IV","IGC",576,"cooperation"
"T III","IGC",577,"difficult"
"T III","IGC",577,"aspect"
"T III","IGC",577,"extent"
"T III","IGC",577,"regime"
"T III","IGC",577,"designed"
"T III","IGC",577,"firm"
"T III","IGC",577,"onus"
"T III","IGC",577,"private"
"T III","IGC",577,"parties"
"T III","IGC",577,"environmental"
"T III","IGC",577,"damage"
"T III","IGC",577,"spares"
"T III","IGC",577,"responsibility"
"T III","IGC",577,"financial"
"T III","IGC",577,"liability"
"T III","IGC",577,"provided"
"T III","IGC",577,"discharge"
"T III","IGC",577,"due"
"T III","IGC",577,"diligence"
"T III","IGC",577,"obligations"
"O III","IGC",578,"create"
"O III","IGC",578,"platform"
"O III","IGC",578,"international"
"O III","IGC",578,"cooperation"
"O III","IGC",578,"coherent"
"O III","IGC",578,"action"
"O II","BBNJ WG",579,"create"
"O II","BBNJ WG",579,"bridge"
"O II","BBNJ WG",579,"global"
"O II","BBNJ WG",579,"regional"
"O II","BBNJ WG",579,"sectoral"
"O II","BBNJ WG",579,"organizations"
