"SWOT","Negotiation.phase","msg.number","Message"
"T","PrepCom",545,"complexities"
"T","PrepCom",545,"coordinating"
"T","PrepCom",545,"conservation"
"T","PrepCom",545,"efforts"
"T","PrepCom",545,"national"
"T","PrepCom",545,"boundaries"
"T","PrepCom",545,"abnj"
"W","PrepCom",546,"compliance"
"W","PrepCom",546,"difficult"
"W","PrepCom",546,"achieve"
"W","PrepCom",546,"biodiversity"
"W","PrepCom",546,"related"
"W","PrepCom",546,"provisions"
"W","PrepCom",546,"existing"
"W","PrepCom",546,"implementing"
"W","PrepCom",546,"agreements"
"W","PrepCom",546,"satisfactorily"
"W","PrepCom",546,"met"
"O","BBNJ WG",547,"interpret"
"O","BBNJ WG",547,"applied"
"O","BBNJ WG",547,"unclos"
"O","BBNJ WG",547,"single"
"O","BBNJ WG",547,"instrument"
"O","BBNJ WG",547,"broad"
"O","BBNJ WG",547,"mandate"
"O","BBNJ WG",547,"parties"
"O","BBNJ WG",547,"international"
"O","BBNJ WG",547,"organizations"
"O","BBNJ WG",547,"establish"
"O","BBNJ WG",547,"maintain"
"O","BBNJ WG",547,"representative"
"O","BBNJ WG",547,"network"
"O","BBNJ WG",547,"mpas"
"O","BBNJ WG",547,"reserves"
"W","IGC",548,"future"
"W","IGC",548,"decisions"
"W","IGC",548,"apparatus"
"W","IGC",548,"bind"
"W","IGC",548,"party"
"W","IGC",548,"global"
"W","IGC",548,"regional"
"W","IGC",548,"organisations"
"W","IGC",548,"imo"
"W","IGC",548,"rfmos"
"O","IGC",549,"provide"
"O","IGC",549,"platform"
"O","IGC",549,"levels"
"O","IGC",549,"engagement"
"O","IGC",549,"stakeholders"
"O","IGC",549,"including"
"O","IGC",549,"stakeholders"
"O","IGC",550,"imo"
"O","IGC",550,"civil"
"O","IGC",550,"liability"
"O","IGC",550,"regime"
"O","IGC",550,"guidance"
"O","IGC",550,"set"
"O","IGC",550,"claims"
"O","IGC",550,"manual"
"O","IGC",550,"relating"
"O","IGC",550,"reinstatement"
"O","IGC",550,"restoration"
"O","IGC",550,"contaminated"
"O","IGC",550,"environment"
"O","IGC",550,"framed"
"O","IGC",550,"negotiations"
"O","IGC",551,"create"
"O","IGC",551,"body"
"O","IGC",551,"actively"
"O","IGC",551,"directly"
"O","IGC",551,"carry"
"O","IGC",551,"objectives"
"T","PrepCom",552,"delegations"
"T","PrepCom",552,"expressed"
"T","PrepCom",552,"divergent"
"T","PrepCom",552,"views"
"T","PrepCom",552,"fisheries"
"T","PrepCom",552,"issues"
"O","BBNJ WG",553,"create"
"O","BBNJ WG",553,"mechanism"
"O","BBNJ WG",553,"financial"
"O","BBNJ WG",553,"technical"
"O","BBNJ WG",553,"assistance"
"O","BBNJ WG",553,"build"
"O","BBNJ WG",553,"capacity"
"O","BBNJ WG",553,"facilitate"
"O","BBNJ WG",553,"developing"
"O","BBNJ WG",553,"country"
"O","BBNJ WG",553,"participation"
"W","IGC",554,"the‘not"
"W","IGC",554,"undermining"
"W","IGC",554,"clause"
"W","IGC",554,"prove"
"W","IGC",554,"weaknesses"
"W","IGC",554,"establish"
"W","IGC",554,"specific"
"W","IGC",554,"mechanisms"
"W","IGC",554,"measures"
"W","IGC",554,"facilitate"
"W","IGC",554,"conservation"
"W","IGC",554,"sustainable"
"W","IGC",554,"marine"
"W","IGC",554,"biodiversity"
"W","IGC",554,"abnj"
"W","IGC",554,"relation"
"W","IGC",554,"abmts"
"W","IGC",554,"eias"
"W","IGC",554,"considered"
"W","IGC",554,"delegations"
"W","IGC",554,"conflict"
"W","IGC",554,"undermining"
"W","IGC",554,"clause"
"W","IGC",554,"mandated"
"O","IGC",555,"ensure"
"O","IGC",555,"coordination"
"O","IGC",555,"integration"
"O","IGC",555,"cooperation"
"O","IGC",555,"promoting"
"O","IGC",555,"cross"
"O","IGC",555,"sectoral"
"O","IGC",555,"cross"
"O","IGC",555,"regional"
"O","IGC",555,"cooperation"
"O","IGC",556,"practical"
"O","IGC",556,"applicability"
"O","IGC",556,"compensation"
"O","IGC",556,"liability"
"O","IGC",556,"regime"
"O","IGC",556,"depend"
"O","IGC",556,"quality"
"O","IGC",556,"accuracy"
"O","IGC",556,"reporting"
"O","IGC",556,"monitoring"
"O","IGC",556,"information"
"O","IGC",556,"requirements"
"O","IGC",556,"set"
"O","IGC",557,"adopt"
"O","IGC",557,"institutional"
"O","IGC",557,"mechanisms"
"T","PrepCom",558,"significant"
"T","PrepCom",558,"progress"
"T","PrepCom",558,"fisheries"
"O","BBNJ WG",559,"consolidate"
"O","BBNJ WG",559,"fundamental"
"O","BBNJ WG",559,"principles"
"O","BBNJ WG",559,"ocean"
"O","BBNJ WG",559,"management"
"O","BBNJ WG",559,"governance"
"O","IGC",560,"conservation"
"O","IGC",560,"management"
"O","IGC",560,"measures"
"O","IGC",560,"established"
"O","IGC",560,"seas"
"O","IGC",560,"adopted"
"O","IGC",560,"national"
"O","IGC",560,"jurisdiction"
"O","IGC",560,"compatible"
"O","IGC",560,"ensure"
"O","IGC",560,"conservation"
"O","IGC",560,"management"
"O","IGC",560,"straddling"
"O","IGC",560,"fish"
"O","IGC",560,"stocks"
"O","IGC",560,"highly"
"O","IGC",560,"migratory"
"O","IGC",560,"fish"
"O","IGC",560,"stocks"
"O","IGC",560,"entirety"
"O","IGC",561,"compensation"
"O","IGC",561,"support"
"O","IGC",561,"robust"
"O","IGC",561,"obligations"
"O","IGC",561,"relation"
"O","IGC",561,"compensation"
"O","IGC",561,"environmental"
"O","IGC",561,"damage"
"O","IGC",561,"ensure"
"O","IGC",561,"law"
"O","IGC",561,"practice"
"O","IGC",561,"science"
"O","IGC",561,"financing"
"O","IGC",561,"ecological"
"O","IGC",561,"restoration"
"O","IGC",561,"adequately"
"O","IGC",561,"addressed"
"O","IGC",562,"enable"
"O","IGC",562,"facilitate"
"O","IGC",562,"establishment"
"O","IGC",562,"compatible"
"O","IGC",562,"conservation"
"O","IGC",562,"management"
"O","IGC",562,"measures"
"O","IGC",562,"boundaries"
"O","IGC",562,"addressing"
"O","IGC",562,"concerns"
"O","IGC",562,"adjacent"
"O","IGC",562,"developing"
"O","IGC",562,"boost"
"O","IGC",562,"capability"
"O","IGC",562,"conserve"
"O","IGC",562,"manage"
"O","IGC",562,"straddling"
"O","IGC",562,"ecosystems"
"O","IGC",562,"highly"
"O","IGC",562,"migratory"
"O","IGC",562,"species"
"O","BBNJ WG",563,"provide"
"O","BBNJ WG",563,"basis"
"O","BBNJ WG",563,"global"
"O","BBNJ WG",563,"ecosystem"
"O","BBNJ WG",563,"based"
"O","BBNJ WG",563,"precautionary"
"O","BBNJ WG",563,"management"
"O","BBNJ WG",563,"regime"
"O","IGC",564,"conference"
"O","IGC",564,"parties"
"O","IGC",564,"arrangements"
"O","IGC",564,"consultation"
"O","IGC",564,"establish"
"O","IGC",564,"coordination"
"O","IGC",564,"collaboration"
"O","IGC",564,"mechanism"
"O","IGC",564,"enhance"
"O","IGC",564,"cooperation"
"O","IGC",564,"relevant"
"O","IGC",564,"legal"
"O","IGC",564,"instruments"
"O","IGC",564,"frameworks"
"O","IGC",564,"relevant"
"O","IGC",564,"bodies"
"O","IGC",564,"regard"
"O","IGC",564,"abmts"
"O","IGC",565,"establish"
"O","IGC",565,"rules"
"O","IGC",565,"consequences"
"O","IGC",565,"damage"
"O","IGC",565,"abnj"
"O","IGC",565,"biodiversity"
"O","IGC",565,"pertinent"
"O","IGC",565,"information"
"O","IGC",565,"reparation"
"O","IGC",565,"compensation"
"O","IGC",566,"build"
"O","IGC",566,"unclos"
"O","IGC",566,"encourage"
"O","IGC",566,"cooperate"
"O","IGC",566,"strengthen"
"O","IGC",566,"existing"
"O","IGC",566,"organizations"
"O","IGC",566,"join"
"O","IGC",566,"act"
"O","IGC",566,"faith"
"O","IGC",566,"relevant"
"O","IGC",566,"existing"
"O","IGC",566,"organizations"
"O","IGC",566,"consult"
"O","IGC",566,"overlapping"
"O","IGC",566,"competencies"
"O","BBNJ WG",567,"regional"
"O","BBNJ WG",567,"initiatives"
"O","BBNJ WG",567,"global"
"O","BBNJ WG",567,"imprimatur"
"O","BBNJ WG",567,"regional"
"O","BBNJ WG",567,"conservation"
"O","BBNJ WG",567,"measures"
"O","BBNJ WG",567,"mechanisms"
"O","BBNJ WG",567,"encourage"
"O","BBNJ WG",567,"compliance"
"O","BBNJ WG",567,"extra"
"O","BBNJ WG",567,"regional"
"O","BBNJ WG",567,"parties"
"O","IGC",568,"adjacent"
"O","IGC",568,"coastal"
"O","IGC",568,"prominent"
"O","IGC",568,"role"
"O","IGC",568,"designating"
"O","IGC",568,"mpas"
"O","IGC",568,"conducting"
"O","IGC",568,"eias"
"O","IGC",568,"collecting"
"O","IGC",568,"mgrs"
"O","IGC",568,"abnj"
"O","IGC",568,"close"
"O","IGC",568,"national"
"O","IGC",568,"jurisdiction"
"T","IGC",569,"monetizing"
"T","IGC",569,"environmental"
"T","IGC",569,"damage"
"T","IGC",569,"difficult"
"T","IGC",569,"due"
"T","IGC",569,"heterogeneous"
"T","IGC",569,"nature"
"T","IGC",569,"ocean"
"T","IGC",569,"environment"
"T","IGC",569,"dearth"
"T","IGC",569,"detailed"
"T","IGC",569,"baseline"
"T","IGC",569,"scientific"
"T","IGC",569,"knowledge"
"T","IGC",569,"functioning"
"T","IGC",569,"marine"
"T","IGC",569,"ecosystems"
"O","IGC",570,"adopt"
"O","IGC",570,"measures"
"O","IGC",570,"duty"
"O","IGC",570,"cooperate"
"O","IGC",570,"scientific"
"O","IGC",570,"research"
"O","IGC",570,"including"
"O","IGC",570,"data"
"O","IGC",570,"sharing"
"O","IGC",570,"effect"
"O","IGC",570,"scientific"
"O","IGC",570,"technical"
"O","IGC",570,"assistance"
"O","IGC",570,"developing"
"O","IGC",570,"enable"
"O","IGC",570,"protection"
"O","IGC",570,"preservation"
"O","IGC",570,"marine"
"O","IGC",570,"environment"
"O","BBNJ WG",571,"address"
"O","BBNJ WG",571,"institutional"
"O","BBNJ WG",571,"weaknesses"
"O","BBNJ WG",571,"unclos"
"O","BBNJ WG",571,"hamper"
"O","BBNJ WG",571,"effective"
"O","BBNJ WG",571,"implementation"
"O","BBNJ WG",571,"existing"
"O","BBNJ WG",571,"instruments"
"O","IGC",572,"final"
"O","IGC",572,"text"
"O","IGC",572,"provide"
"O","IGC",572,"specific"
"O","IGC",572,"institutional"
"O","IGC",572,"mechanisms"
"O","IGC",572,"enhance"
"O","IGC",572,"implementation"
"O","IGC",572,"duty"
"O","IGC",572,"cooperate"
"T","IGC",573,"pose"
"T","IGC",573,"challenges"
"T","IGC",573,"context"
"T","IGC",573,"including"
"T","IGC",573,"patent"
"T","IGC",573,"putting"
"T","IGC",573,"fiscal"
"T","IGC",573,"pure"
"T","IGC",573,"environmental"
"T","IGC",573,"damage"
"T","IGC",573,"biodiversity"
"T","IGC",573,"abnj"
"O","IGC",574,"cautious"
"O","IGC",574,"conservation"
"O","IGC",574,"management"
"O","IGC",574,"measures"
"O","IGC",574,"emergency"
"O","IGC",574,"actions"
"O","IGC",574,"natural"
"O","IGC",574,"phenomenon"
"O","IGC",574,"conditions"
"O","IGC",574,"basis"
"O","IGC",574,"conservation"
"O","IGC",574,"management"
"O","IGC",574,"provisions"
"O","IGC",574,"consideration"
"O","IGC",574,"human"
"O","IGC",574,"activities"
"O","IGC",574,"impact"
"O","IGC",574,"marine"
"O","IGC",574,"environment"
"O","BBNJ WG",575,"provide"
"O","BBNJ WG",575,"regular"
"O","BBNJ WG",575,"forum"
"O","BBNJ WG",575,"review"
"O","BBNJ WG",575,"information"
"O","BBNJ WG",575,"exchange"
"O","BBNJ WG",575,"mutual"
"O","BBNJ WG",575,"evaluation"
"O","BBNJ WG",575,"updating"
"O","BBNJ WG",575,"provide"
"O","BBNJ WG",575,"consistency"
"O","BBNJ WG",575,"flexibility"
"O","BBNJ WG",575,"respond"
"O","BBNJ WG",575,"issues"
"O","BBNJ WG",575,"threats"
"O","IGC",576,"enhance"
"O","IGC",576,"implementation"
"O","IGC",576,"providing"
"O","IGC",576,"venue"
"O","IGC",576,"interregime"
"O","IGC",576,"learning"
"O","IGC",576,"cooperation"
"T","IGC",577,"difficult"
"T","IGC",577,"aspect"
"T","IGC",577,"extent"
"T","IGC",577,"regime"
"T","IGC",577,"designed"
"T","IGC",577,"firm"
"T","IGC",577,"onus"
"T","IGC",577,"private"
"T","IGC",577,"parties"
"T","IGC",577,"environmental"
"T","IGC",577,"damage"
"T","IGC",577,"spares"
"T","IGC",577,"responsibility"
"T","IGC",577,"financial"
"T","IGC",577,"liability"
"T","IGC",577,"provided"
"T","IGC",577,"discharge"
"T","IGC",577,"due"
"T","IGC",577,"diligence"
"T","IGC",577,"obligations"
"O","IGC",578,"create"
"O","IGC",578,"platform"
"O","IGC",578,"international"
"O","IGC",578,"cooperation"
"O","IGC",578,"coherent"
"O","IGC",578,"action"
"O","BBNJ WG",579,"create"
"O","BBNJ WG",579,"bridge"
"O","BBNJ WG",579,"global"
"O","BBNJ WG",579,"regional"
"O","BBNJ WG",579,"sectoral"
"O","BBNJ WG",579,"organizations"
"O","BBNJ WG",579,"preventing"
"O","BBNJ WG",579,"duplication"
"O","BBNJ WG",579,"effort"
"O","BBNJ WG",579,"enhancing"
"O","BBNJ WG",579,"exchange"
"O","BBNJ WG",579,"practices"
"O","BBNJ WG",579,"information"
"O","IGC",580,"reference"
"O","IGC",580,"ecosystem"
"O","IGC",580,"approach"
"O","IGC",580,"reinforce"
"O","IGC",580,"principle"
"O","IGC",580,"compatibility"
"O","IGC",580,"national"
"O","IGC",580,"jurisdiction"
"O","IGC",580,"adopted"
"O","IGC",581,"support"
"O","IGC",581,"undermine"
"O","IGC",581,"existing"
"O","IGC",581,"instruments"
"O","IGC",581,"frameworks"
"O","IGC",581,"bodies"
"O","IGC",581,"galvanizing"
"O","IGC",581,"action"
"O","IGC",581,"global"
"O","IGC",581,"level"
"O","IGC",581,"rules"
"O","IGC",581,"standards"
"O","IGC",581,"recommended"
"O","IGC",581,"practices"
"O","IGC",581,"procedures"
"O","IGC",581,"implemented"
"T","BBNJ WG",582,"waiting"
"T","BBNJ WG",582,"conclusion"
"T","BBNJ WG",582,"delay"
"T","BBNJ WG",582,"conservation"
"T","BBNJ WG",582,"crucial"
"T","BBNJ WG",582,"ecosystem"
"T","BBNJ WG",582,"services"
"O","IGC",583,"scheme"
"O","IGC",583,"decision"
"O","IGC",583,"body"
"O","IGC",583,"cop"
"O","IGC",583,"competent"
"O","IGC",583,"establish"
"O","IGC",583,"network"
"O","IGC",583,"mpas"
"O","IGC",584,"provide"
"O","IGC",584,"robust"
"O","IGC",584,"vehicle"
"O","IGC",584,"implementation"
"O","IGC",584,"cbd"
"O","IGC",584,"provisions"
"T","BBNJ WG",585,"accepted"
"O","IGC",586,"global"
"O","IGC",586,"model"
"O","IGC",586,"envisioned"
"O","IGC",586,"decision"
"O","IGC",586,"body"
"O","IGC",586,"empowered"
"O","IGC",586,"decisions"
"O","IGC",586,"specific"
"O","IGC",586,"binding"
"O","IGC",586,"parties"
"O","IGC",586,"including"
"O","IGC",586,"establishing"
"O","IGC",586,"seas"
"O","IGC",586,"mpas"
"O","IGC",586,"approving"
"O","IGC",586,"eias"
"O","IGC",587,"build"
"O","IGC",587,"cbd’s"
"O","IGC",587,"actions"
"O","IGC",587,"conserve"
"O","IGC",587,"scientific"
"O","IGC",587,"process"
"O","IGC",587,"describe"
"O","IGC",587,"ecologically"
"O","IGC",587,"biologically"
"O","IGC",587,"significant"
"O","IGC",587,"marine"
"O","IGC",587,"ebsas"
"O","IGC",587,"voluntary"
"O","IGC",587,"guidelines"
"O","IGC",587,"consideration"
"O","IGC",587,"biodiversity"
"O","IGC",587,"eias"
"O","IGC",587,"seas"
"O","IGC",587,"abnj"
"T","BBNJ WG",588,"costly"
"T","BBNJ WG",588,"time"
"T","BBNJ WG",588,"consuming"
"T","BBNJ WG",588,"negotiate"
"O","IGC",589,"include"
"O","IGC",589,"conflict"
"O","IGC",589,"clause"
"O","IGC",589,"principles"
"O","IGC",590,"enable"
"O","IGC",590,"parties"
"O","IGC",590,"rapid"
"O","IGC",590,"direct"
"O","IGC",590,"action"
"O","IGC",590,"seek"
"O","IGC",590,"promote"
"O","IGC",590,"comparable"
"O","IGC",590,"measures"
"O","IGC",590,"relevant"
"O","IGC",590,"sectoral"
"O","IGC",590,"organizations"
"O","IGC",590,"enable"
"O","IGC",590,"parties"
"O","IGC",590,"coherent"
"O","IGC",590,"measures"
"O","IGC",590,"sectors"
"O","IGC",590,"regions"
"O","IGC",591,"multi"
"O","IGC",591,"sectoral"
"O","IGC",591,"integrated"
"O","IGC",591,"cooperative"
"O","IGC",591,"management"
"O","IGC",591,"ensure"
"O","IGC",591,"conservation"
"O","IGC",591,"term"
"O","IGC",591,"sustainable"
"O","IGC",591,"marine"
"O","IGC",591,"biodiversity"
"O","IGC",591,"abnj"
"O","IGC",592,"promote"
"O","IGC",592,"coherence"
"O","IGC",592,"complement"
"O","IGC",592,"existing"
"O","IGC",592,"bodies"
"O","IGC",592,"instruments"
"T","IGC",593,"power"
"T","IGC",593,"implement"
"T","IGC",593,"abmts"
"T","IGC",593,"including"
"T","IGC",593,"mpas"
"T","IGC",593,"rest"
"T","IGC",593,"critical"
"T","IGC",593,"items"
"T","IGC",593,"negotiators"
"O","IGC",594,"remains"
"O","IGC",594,"inclusion"
"O","IGC",594,"chm"
"O","IGC",594,"principle"
"O","IGC",594,"accompanied"
"O","IGC",594,"logical"
"O","IGC",594,"consequences"
"O","IGC",594,"mandatory"
"O","IGC",594,"sharing"
"O","IGC",594,"mgr"
"O","IGC",594,"monetary"
"O","IGC",594,"benefits"
"T","IGC",595,"argue"
"T","IGC",595,"management"
"T","IGC",595,"authority"
"T","IGC",595,"reside"
"T","IGC",595,"solely"
"T","IGC",595,"existing"
"T","IGC",595,"sectoral"
"T","IGC",595,"bodies"
"T","IGC",595,"rfmo’s"
"T","IGC",595,"assert"
"T","IGC",595,"global"
"T","IGC",595,"control"
"O","IGC",596,"consultation"
"O","IGC",596,"period"
"O","IGC",596,"established"
"O","IGC",596,"decision"
"O","IGC",596,"decide"
"O","IGC",596,"abmts"
"O","IGC",596,"complementary"
"O","IGC",596,"independently"
"O","IGC",596,"relevant"
"O","IGC",596,"regional"
"O","IGC",596,"instruments"
"O","IGC",596,"bodies"
"O","IGC",596,"recommend"
"O","IGC",596,"adopt"
"O","IGC",596,"measures"
"T","IGC",597,"delegates"
"T","IGC",597,"advocated"
"T","IGC",597,"adoption"
"T","IGC",597,"hybrid"
"T","IGC",597,"approach"
"T","IGC",597,"advancing"
"T","IGC",597,"ocean"
"T","IGC",597,"governance"
"T","IGC",597,"status"
"T","IGC",597,"quo"
"T","IGC",597,"regional"
"T","IGC",597,"approach"
"T","IGC",597,"falling"
"T","IGC",597,"short"
"T","IGC",597,"centralized"
"T","IGC",597,"global"
"T","IGC",597,"level"
"T","IGC",597,"decision"
"T","IGC",597,"powers"
"T","IGC",597,"envisioned"
"T","IGC",597,"global"
"T","IGC",597,"approach"
"T","IGC",598,"issue"
"T","IGC",598,"cooperation"
"T","IGC",598,"depends"
"T","IGC",598,"governed"
"T","IGC",598,"extent"
"T","IGC",598,"decision"
"T","IGC",598,"powers"
"T","IGC",599,"relationship"
"T","IGC",599,"relevant"
"T","IGC",599,"treaties"
"T","IGC",599,"bodies"
"T","IGC",599,"aroused"
"T","IGC",599,"controversy"
"T","IGC",600,"freedom"
"T","IGC",600,"seas"
"T","IGC",600,"common"
"T","IGC",600,"heritage"
"T","IGC",600,"mankind"
"T","IGC",600,"chm"
"T","IGC",600,"controversies"
"T","IGC",600,"related"
"T","IGC",601,"issue"
"T","IGC",601,"related"
"T","IGC",601,"designing"
"T","IGC",601,"abmts"
"T","IGC",601,"regional"
"T","IGC",601,"sectoral"
"T","IGC",601,"bodies"
"T","IGC",601,"institutions"
"T","IGC",602,"warships"
"T","IGC",602,"naval"
"T","IGC",602,"auxiliaries"
"T","IGC",602,"vessels"
"T","IGC",602,"excluded"
"T","IGC",602,"scope"
"T","IGC",603,"regional"
"T","IGC",603,"model"
"T","IGC",603,"establishment"
"T","IGC",603,"mpa"
"T","IGC",603,"created"
"T","IGC",603,"relevant"
"T","IGC",603,"competent"
"T","IGC",603,"framework"
"T","IGC",603,"body"
"T","IGC",603,"decide"
"T","IGC",603,"establish"
"T","IGC",603,"mpa"
"T","IGC",603,"measures"
"T","IGC",603,"adopt"
"T","IGC",603,"parties"
"T","IGC",603,"recommendations"
"T","IGC",603,"respective"
"T","IGC",603,"framework"
"T","IGC",603,"body"
"T","IGC",604,"hybrid"
"T","IGC",604,"approach"
"T","IGC",604,"offers"
"T","IGC",604,"model"
"T","IGC",604,"institutional"
"T","IGC",604,"arrangements"
"T","IGC",604,"advance"
"T","IGC",604,"ocean"
"T","IGC",604,"governance"
"T","IGC",604,"status"
"T","IGC",604,"quo"
"T","IGC",604,"regional"
"T","IGC",604,"approach"
"T","IGC",604,"fall"
"T","IGC",604,"short"
"T","IGC",604,"centralised"
"T","IGC",604,"global"
"T","IGC",604,"level"
"T","IGC",604,"decision"
"T","IGC",604,"powers"
"T","IGC",604,"envisioned"
"T","IGC",604,"global"
"T","IGC",604,"approach"
"T","IGC",605,"relationship"
"T","IGC",605,"relevant"
"T","IGC",605,"instruments"
"T","IGC",605,"bodies"
"T","IGC",605,"remains"
"T","IGC",605,"controversial"
"T","IGC",605,"issues"
"T","IGC",605,"directly"
"T","IGC",605,"reflect"
"T","IGC",605,"impact"
"T","IGC",605,"global"
"T","IGC",605,"nature"
"T","IGC",605,"effectiveness"
"T","IGC",606,"significant"
"T","IGC",606,"issue"
"T","IGC",606,"principles"
"T","IGC",607,"uncertain"
"T","IGC",607,"effectiveness"
"T","IGC",607,"implementation"
"T","IGC",607,"secured"
"T","IGC",607,"due"
"T","IGC",607,"enforcement"
"T","IGC",607,"compliance"
"T","IGC",607,"mechanisms"
"T","IGC",608,"fail"
"T","IGC",608,"fulfil"
"T","IGC",608,"initial"
"T","IGC",608,"aspirations"
"T","IGC",608,"international"
"T","IGC",608,"community"
"T","IGC",608,"conservation"
"T","IGC",608,"sustainable"
"T","IGC",608,"biodiversity"
"T","IGC",608,"national"
"T","IGC",608,"jurisdiction"
