"Category","Negotiation.phase","msg.number","Message"
"III","IGC",190,"organizations"
"III","IGC",190,"implement"
"II","PrepCom",191,"establish"
"II","PrepCom",191,"financial"
"II","PrepCom",191,"mechanism"
"II","PrepCom",191,"capable"
"II","PrepCom",191,"mobilizing"
"II","PrepCom",191,"ocean"
"II","PrepCom",191,"funds"
"II","PrepCom",191,"range"
"II","PrepCom",191,"sources"
"II","PrepCom",191,"including"
"II","PrepCom",191,"public"
"II","PrepCom",191,"national"
"II","PrepCom",191,"governments"
"II","PrepCom",191,"multilateral"
"II","PrepCom",191,"organizations"
"II","PrepCom",191,"philanthropic"
"II","PrepCom",191,"donors"
"II","PrepCom",191,"innovative"
"II","PrepCom",191,"avenues"
"II","PrepCom",191,"including"
"II","PrepCom",191,"public"
"II","PrepCom",191,"private"
"II","PrepCom",191,"partnerships"
"I","PrepCom",192,"create"
"I","PrepCom",192,"global"
"I","PrepCom",192,"scientific"
"I","PrepCom",192,"body"
"I","PrepCom",192,"tasked"
"I","PrepCom",192,"developing"
"I","PrepCom",192,"proposals"
"I","PrepCom",192,"mpas"
"I","PrepCom",192,"line"
"I","PrepCom",192,"existing"
"I","PrepCom",192,"processes"
"I","PrepCom",193,"holistic"
"I","PrepCom",193,"apporach"
"I","PrepCom",193,"conservation"
"I","PrepCom",193,"sustainable"
"III","PrepCom",194,"mpas"
"III","PrepCom",194,"installed"
"III","PrepCom",194,"adjacent"
"III","PrepCom",194,"jurisdictions"
"III","PrepCom",194,"carry"
"III","PrepCom",194,"benefits"
"III","PrepCom",194,"rfmos"
"III","PrepCom",194,"closures"
"III","PrepCom",194,"spillover"
"III","PrepCom",194,"effects"
"V","PrepCom",195,"adopt"
"V","PrepCom",195,"environmental"
"V","PrepCom",195,"stewardship"
"V","PrepCom",195,"intellectual"
"V","PrepCom",195,"basis"
"V","PrepCom",195,"effective"
"V","PrepCom",195,"governance"
"V","PrepCom",195,"framework"
"V","PrepCom",195,"meaningfully"
"V","PrepCom",195,"balance"
"V","PrepCom",195,"competing"
"V","PrepCom",195,"values"
"II","PrepCom",196,"divergent"
"II","PrepCom",196,"views"
"II","PrepCom",196,"regulation"
"II","PrepCom",196,"scientific"
"II","PrepCom",196,"research"
"I","PrepCom",197,"lack"
"I","PrepCom",197,"elaboration"
"I","PrepCom",197,"concepts"
"I","PrepCom",197,"addressing"
"I","PrepCom",197,"role"
"I","PrepCom",197,"designation"
"I","PrepCom",197,"mpas"
"I","PrepCom",197,"abnj"
"I","PrepCom",197,"due"
"I","PrepCom",197,"regard"
"I","PrepCom",197,"adjacency"
"I","PrepCom",197,"compatibility"
"I","PrepCom",197,"sovereignty"
"II","PrepCom",198,"emphasise"
"II","PrepCom",198,"cross"
"II","PrepCom",198,"cutting"
"II","PrepCom",198,"nature"
"II","PrepCom",198,"science"
"II","PrepCom",198,"role"
"II","PrepCom",198,"diplomacy"
"II","PrepCom",198,"promoting"
"II","PrepCom",198,"science"
"II","PrepCom",198,"mechanism"
"II","PrepCom",198,"galvanize"
"II","PrepCom",198,"international"
"II","PrepCom",198,"cooperation"
"I","PrepCom",199,"term"
"I","PrepCom",199,"undermine"
"I","PrepCom",199,"potential"
"I","PrepCom",199,"deliver"
"I","PrepCom",199,"effective"
"I","PrepCom",199,"protections"
"I","PrepCom",199,"biodiversity"
"I","PrepCom",199,"achieve"
"I","PrepCom",199,"heavily"
"I","PrepCom",199,"globally"
"I","PrepCom",199,"focused"
"I","PrepCom",199,"approach"
"I","PrepCom",200,"concept"
"I","PrepCom",200,"single"
"I","PrepCom",200,"scientific"
"I","PrepCom",200,"community"
"I","PrepCom",200,"challenging"
"I","PrepCom",200,"identify"
"I","PrepCom",200,"breadth"
"I","PrepCom",200,"issues"
"I","PrepCom",200,"relating"
"II","PrepCom",201,"ensure"
"II","PrepCom",201,"integrated"
"II","PrepCom",201,"approach"
"II","PrepCom",201,"recognizing"
"II","PrepCom",201,"diverse"
"II","PrepCom",201,"nature"
"II","PrepCom",201,"rights"
"II","PrepCom",201,"equitable"
"II","PrepCom",201,"balancing"
"II","PrepCom",201,"rights"
"I","PrepCom",202,"concept"
"I","PrepCom",202,"biodiversity"
"I","PrepCom",202,"dramatically"
"I","PrepCom",202,"unclos’s"
"I","PrepCom",202,"allocation"
"I","PrepCom",202,"rights"
"I","PrepCom",202,"resources"
"I","PrepCom",203,"introduce"
"I","PrepCom",203,"sound"
"I","PrepCom",203,"legal"
"I","PrepCom",203,"basis"
"I","PrepCom",203,"adopting"
"I","PrepCom",203,"abmts"
"I","PrepCom",203,"including"
"I","PrepCom",203,"mpas"
"I","PrepCom",203,"seas"
"I","PrepCom",204,"exact"
"I","PrepCom",204,"meaning"
"I","PrepCom",204,"scope"
"I","PrepCom",204,"undermining"
"I","PrepCom",204,"undecided"
"II","PrepCom",205,"enhance"
"II","PrepCom",205,"lift"
"II","PrepCom",205,"performance"
"II","PrepCom",205,"existing"
"II","PrepCom",205,"governance"
"II","PrepCom",205,"frameworks"
"II","PrepCom",205,"biodiversity"
"II","PrepCom",205,"conservation"
"II","PrepCom",205,"sustainable"
"II","PrepCom",205,"southern"
"II","PrepCom",205,"hemisphere"
"III","PrepCom",206,"foster"
"III","PrepCom",206,"coherence"
"III","PrepCom",206,"forge"
"III","PrepCom",206,"constructive"
"III","PrepCom",206,"links"
"III","PrepCom",206,"existing"
"III","PrepCom",206,"oceans"
"III","PrepCom",206,"governance"
"III","PrepCom",206,"framework"
"III","PrepCom",206,"south"
"III","PrepCom",206,"west"
"III","PrepCom",206,"pacific"
"II","PrepCom",207,"antarctic"
"II","PrepCom",207,"treaty"
"II","PrepCom",207,"system"
"II","PrepCom",207,"unclos"
"II","PrepCom",207,"compatible"
"II","PrepCom",207,"possibly"
"II","PrepCom",207,"affecting"
"II","PrepCom",207,"relationship"
"II","PrepCom",207,"antarctic"
"II","PrepCom",207,"treaty"
"II","PrepCom",207,"system"
"III","PrepCom",208,"develop"
"III","PrepCom",208,"dynamics"
"III","PrepCom",208,"reform"
"III","PrepCom",208,"processes"
"III","PrepCom",208,"conservation"
"III","PrepCom",208,"sustainable"
"III","PrepCom",208,"marine"
"III","PrepCom",208,"biodiversity"
"III","PrepCom",208,"national"
"III","PrepCom",208,"jurisdiction"
"III","PrepCom",208,"regional"
"III","PrepCom",208,"level"
"II","PrepCom",209,"development"
"II","PrepCom",209,"coordination"
"II","PrepCom",209,"mechanisms"
"II","PrepCom",209,"existing"
"II","PrepCom",209,"organizations"
"II","PrepCom",210,"ensure"
"II","PrepCom",210,"comprehensive"
"II","PrepCom",210,"strategic"
"II","PrepCom",210,"management"
"II","PrepCom",210,"sectors"
"II","PrepCom",211,"absence"
"II","PrepCom",211,"detailed"
"II","PrepCom",211,"provisions"
"II","PrepCom",211,"abmts"
"II","PrepCom",211,"means"
"II","PrepCom",211,"treaty"
"II","PrepCom",211,"generate"
"II","PrepCom",211,"acute"
"II","PrepCom",211,"legal"
"II","PrepCom",211,"conflicts"
"II","PrepCom",211,"existing"
"II","PrepCom",211,"legal"
"II","PrepCom",211,"arrangements"
"III","PrepCom",212,"integrate"
"III","PrepCom",212,"existing"
"III","PrepCom",212,"criteria"
"III","PrepCom",212,"tools"
"III","PrepCom",212,"recognizing"
"II","PrepCom",213,"account"
"II","PrepCom",213,"international"
"II","PrepCom",213,"instruments"
"II","PrepCom",213,"cbd"
"II","PrepCom",213,"achieve"
"II","PrepCom",213,"comprehensive"
"II","PrepCom",213,"mechanism"
"I","PrepCom",214,"identify"
"I","PrepCom",214,"examine"
"I","PrepCom",214,"salient"
"I","PrepCom",214,"issues"
"I","PrepCom",214,"perspectives"
"III","PrepCom",215,"delegations"
"III","PrepCom",215,"strategically"
"III","PrepCom",215,"focusing"
"III","PrepCom",215,"issues"
"III","PrepCom",215,"potential"
"III","PrepCom",215,"generate"
"III","PrepCom",215,"tangible"
"III","PrepCom",215,"economic"
"III","PrepCom",215,"benefits"
"III","PrepCom",215,"obligations"
"III","PrepCom",215,"short"
"III","PrepCom",215,"medium"
"III","PrepCom",215,"term"
"I","BBNJ WG",216,"include"
"I","BBNJ WG",216,"impacts"
"I","BBNJ WG",216,"activities"
"I","BBNJ WG",216,"regulated"
"I","BBNJ WG",216,"organizations"
"I","BBNJ WG",216,"including"
"I","BBNJ WG",216,"rfmos"
"I","BBNJ WG",216,"views"
"I","BBNJ WG",216,"organizations"
"I","BBNJ WG",216,"recommendation"
"I","BBNJ WG",216,"establish"
"I","BBNJ WG",216,"mpas"
"III","BBNJ WG",217,"establish"
"III","BBNJ WG",217,"global"
"III","BBNJ WG",217,"framework"
"III","BBNJ WG",217,"existing"
"III","BBNJ WG",217,"instruments"
"III","BBNJ WG",217,"mandate"
"III","BBNJ WG",217,"act"
"III","BBNJ WG",217,"cooperate"
"III","BBNJ WG",217,"coordinate"
"III","BBNJ WG",217,"abnj"
"V","BBNJ WG",218,"structural"
"V","BBNJ WG",218,"issues"
"V","BBNJ WG",218,"design"
"V","BBNJ WG",218,"governing"
"V","BBNJ WG",218,"principles"
"V","BBNJ WG",218,"institutional"
"V","BBNJ WG",218,"architecture"
"V","BBNJ WG",218,"implementation"
"I","BBNJ WG",219,"coordination"
"I","BBNJ WG",219,"process"
"I","BBNJ WG",219,"built"
"I","BBNJ WG",219,"unframed"
"I","BBNJ WG",219,"elements"
"I","BBNJ WG",219,"set"
"I","BBNJ WG",219,"regulatory"
"I","BBNJ WG",219,"building"
"I","BBNJ WG",219,"blocks"
"I","BBNJ WG",219,"easily"
"I","BBNJ WG",219,"incorporated"
"II","BBNJ WG",220,"establish"
"II","BBNJ WG",220,"conference"
"II","BBNJ WG",220,"parties"
"II","BBNJ WG",220,"secretariat"
"II","BBNJ WG",220,"facilitate"
"II","BBNJ WG",220,"coordination"
"II","BBNJ WG",220,"enhance"
"II","BBNJ WG",220,"coherence"
"II","BBNJ WG",220,"promote"
"II","BBNJ WG",220,"compliance"
"II","BBNJ WG",220,"global"
"II","BBNJ WG",220,"level"
"II","BBNJ WG",220,"review"
"II","BBNJ WG",220,"assistance"
"I","BBNJ WG",221,"determine"
"I","BBNJ WG",221,"legal"
"I","BBNJ WG",221,"basis"
"I","BBNJ WG",221,"designating"
"I","BBNJ WG",221,"mpas"
"I","BBNJ WG",221,"manner"
"I","BBNJ WG",221,"consistent"
"I","BBNJ WG",221,"unclos"
"III","BBNJ WG",222,"develop"
"III","BBNJ WG",222,"effectively"
"III","BBNJ WG",222,"managed"
"III","BBNJ WG",222,"ecologically"
"III","BBNJ WG",222,"representative"
"III","BBNJ WG",222,"connected"
"III","BBNJ WG",222,"system"
"III","BBNJ WG",222,"mpas"
"III","BBNJ WG",222,"abnj"
"II","BBNJ WG",223,"implementation"
"II","BBNJ WG",223,"legally"
"II","BBNJ WG",223,"binding"
"II","BBNJ WG",223,"obligations"
"II","BBNJ WG",223,"subject"
"II","BBNJ WG",223,"dispute"
"II","BBNJ WG",223,"settlement"
"II","BBNJ WG",223,"procedures"
"III","BBNJ WG",224,"provide"
"III","BBNJ WG",224,"procedure"
"III","BBNJ WG",224,"designating"
"III","BBNJ WG",224,"mpas"
"III","BBNJ WG",224,"including"
"III","BBNJ WG",224,"science"
"III","BBNJ WG",224,"based"
"III","BBNJ WG",224,"process"
"III","BBNJ WG",224,"design"
"III","BBNJ WG",224,"representative"
"III","BBNJ WG",224,"networks"
"III","BBNJ WG",224,"mpas"
"III","BBNJ WG",224,"allocation"
"III","BBNJ WG",224,"responsibilities"
"III","BBNJ WG",224,"framework"
"III","BBNJ WG",224,"development"
"III","BBNJ WG",224,"regional"
"III","BBNJ WG",224,"msp"
"I","BBNJ WG",225,"enable"
"I","BBNJ WG",225,"unclos"
"I","BBNJ WG",225,"maintained"
"I","BBNJ WG",225,"flexible"
"I","BBNJ WG",225,"robust"
"I","BBNJ WG",225,"framework"
"I","BBNJ WG",225,"confronting"
"I","BBNJ WG",225,"escalating"
"I","BBNJ WG",225,"challenges"
"I","BBNJ WG",225,"global"
"I","BBNJ WG",225,"ocean"
"I","BBNJ WG",225,"management"
"I","BBNJ WG",225,"30"
"I","BBNJ WG",226,"address"
"I","BBNJ WG",226,"issues"
"I","BBNJ WG",226,"relating"
"I","BBNJ WG",226,"navigation"
"I","BBNJ WG",226,"fishing"
"I","BBNJ WG",226,"framework"
"I","BBNJ WG",226,"mpas"
"VI","IGC",227,"existing"
"VI","IGC",227,"governance"
"VI","IGC",227,"organizations"
"VI","IGC",227,"equipped"
"VI","IGC",227,"carry"
"VI","IGC",227,"elements"
"VI","IGC",227,"mpas"
"IV","IGC",228,"ensure"
"IV","IGC",228,"compliance"
"IV","IGC",228,"aspects"
"IV","IGC",228,"treaty"
"II","IGC",229,"development"
"II","IGC",229,"legal"
"II","IGC",229,"framework"
"II","IGC",229,"includes"
"II","IGC",229,"integrated"
"II","IGC",229,"planning"
"II","IGC",229,"management"
"II","IGC",229,"abmts"
"II","IGC",229,"sectors"
"II","IGC",229,"regions"
"I","IGC",230,"precautionary"
"I","IGC",230,"ecosystem"
"I","IGC",230,"approaches"
"I","IGC",230,"operationalized"
"V","IGC",231,"shifting"
"V","IGC",231,"focus"
"V","IGC",231,"nomenclature"
"V","IGC",231,"function"
"V","IGC",231,"negotiators"
"V","IGC",231,"communicate"
"V","IGC",231,"vision"
"V","IGC",231,"institutional"
"V","IGC",231,"arrangements"
"I","IGC",232,"rights"
"I","IGC",232,"coastal"
"I","IGC",232,"satisfactory"
"II","IGC",233,"maintaining"
"II","IGC",233,"balance"
"II","IGC",233,"relevant"
"II","IGC",234,"marine"
"II","IGC",234,"planning"
"II","IGC",234,"processes"
"II","IGC",234,"follow"
"II","IGC",234,"model"
"II","IGC",234,"avoid"
"II","IGC",234,"heavily"
"II","IGC",234,"fishing"
"II","IGC",234,"establishing"
"II","IGC",234,"mpas"
"II","IGC",235,"scientific"
"II","IGC",235,"technical"
"II","IGC",235,"body"
"II","IGC",235,"hand"
"II","IGC",235,"hand"
"II","IGC",235,"multinational"
"II","IGC",235,"initiatives"
"II","IGC",235,"decision"
"II","IGC",235,"body"
"II","IGC",235,"implement"
"II","IGC",235,"knowledge"
"II","IGC",235,"decision"
"II","IGC",235,"processes"
"II","IGC",235,"contribute"
"II","IGC",235,"relevant"
"II","IGC",235,"policy"
"II","IGC",235,"suggestions"
"II","IGC",236,"disagreement"
"II","IGC",236,"elements"
"II","IGC",236,"proposed"
"II","IGC",236,"legal"
"II","IGC",236,"instrument"
"I","IGC",237,"science"
"I","IGC",237,"based"
"I","IGC",237,"management"
"I","IGC",237,"bottom"
"I","IGC",237,"approach"
"I","IGC",237,"account"
"I","IGC",237,"socio"
"I","IGC",237,"economic"
"I","IGC",237,"priorities"
"V","IGC",238,"strategic"
"V","IGC",238,"environmental"
"V","IGC",238,"assessments"
"V","IGC",238,"identify"
"V","IGC",238,"term"
"V","IGC",238,"pathways"
"V","IGC",238,"mutually"
"V","IGC",238,"productive"
"V","IGC",238,"stewardship"
"V","IGC",238,"ocean"
"I","IGC",239,"marine"
"I","IGC",239,"genetic"
"I","IGC",239,"resources"
"I","IGC",239,"addressed"
"I","IGC",239,"including"
"I","IGC",239,"questions"
"I","IGC",239,"sharing"
"I","IGC",239,"benefits"
"I","IGC",239,"abmts"
"I","IGC",239,"eias"
"I","IGC",239,"capacity"
"I","IGC",239,"building"
"I","IGC",239,"transfer"
"I","IGC",239,"marine"
"I","IGC",239,"technology"
"I","IGC",240,"relationship"
"I","IGC",240,"abmts"
"I","IGC",240,"mpas"
"I","IGC",240,"categories"
"I","IGC",240,"ambiguity"
"II","IGC",241,"international"
"II","IGC",241,"organizations"
"II","IGC",241,"ngos"
"II","IGC",241,"attended"
"II","IGC",241,"prepcom"
"II","IGC",241,"igc"
"II","IGC",241,"meetings"
"II","IGC",241,"allowed"
"II","IGC",241,"interventions"
"III","IGC",242,"existing"
"III","IGC",242,"arrangements"
"III","IGC",242,"processes"
"III","IGC",242,"designating"
"III","IGC",242,"abmts"
"III","IGC",242,"national"
"III","IGC",242,"jurisdiction"
"III","IGC",242,"fundamental"
"II","IGC",243,"balance"
"II","IGC",243,"parties"
"II","IGC",243,"gradually"
"II","IGC",243,"improve"
"II","IGC",243,"global"
"II","IGC",243,"governance"
"II","IGC",243,"mechanism"
"II","IGC",243,"set"
"II","IGC",243,"limitations"
"II","IGC",243,"freedom"
"II","IGC",243,"seas"
"III","IGC",244,"consistent"
"III","IGC",244,"unclos"
"III","IGC",244,"provision"
"III","IGC",244,"undermine"
"III","IGC",244,"existing"
"III","IGC",244,"legal"
"III","IGC",244,"instruments"
"III","IGC",244,"frameworks"
"III","IGC",244,"bodies"
"II","IGC",245,"industrialized"
"II","IGC",245,"economy"
"II","IGC",245,"unwilling"
"II","IGC",245,"abandon"
"II","IGC",245,"unclos"
"II","IGC",245,"freedom"
"II","IGC",245,"seas"
"II","IGC",245,"principle"
"II","IGC",245,"fish"
"II","IGC",245,"commodities"
"III","IGC",246,"limited"
"III","IGC",246,"expressing"
"III","IGC",246,"global"
"III","IGC",246,"principles"
"III","IGC",246,"fail"
"III","IGC",246,"accomplish"
"III","IGC",246,"goal"
"III","IGC",246,"representative"
"III","IGC",246,"global"
"III","IGC",246,"network"
"III","IGC",246,"mpas"
"I","IGC",247,"fundamental"
"I","IGC",247,"components"
"I","IGC",247,"unclos"
"I","IGC",247,"scientific"
"I","IGC",247,"research"
"I","IGC",247,"international"
"I","IGC",247,"cooperation"
"I","IGC",247,"technology"
"I","IGC",247,"development"
"I","IGC",247,"transfer"
"I","IGC",247,"relevant"
"I","IGC",247,"poorly"
"I","IGC",247,"implemented"
"I","IGC",248,"precise"
"I","IGC",248,"meaning"
"I","IGC",248,"term"
"I","IGC",248,"undermine"
"I","IGC",248,"ambiguous"
"I","IGC",248,"captured"
"I","IGC",248,"range"
"I","IGC",248,"views"
"I","IGC",248,"potential"
"I","IGC",248,"relationship"
"I","IGC",248,"instrument"
"I","IGC",248,"existing"
"I","IGC",248,"regimes"
"I","IGC",248,"abnj"
"IV","IGC",249,"recommendations"
"IV","IGC",249,"falling"
"IV","IGC",249,"practices"
"IV","IGC",249,"include"
"IV","IGC",249,"mitigation"
"IV","IGC",249,"impacts"
"IV","IGC",249,"noise"
"IV","IGC",249,"ongoing"
"IV","IGC",249,"monitoring"
"IV","IGC",249,"measures"
"IV","IGC",249,"reduce"
"IV","IGC",249,"incidental"
"IV","IGC",249,"acoustic"
"IV","IGC",249,"emissions"
"II","IGC",250,"consensus"
"II","IGC",250,"reached"
"II","IGC",250,"establishment"
"II","IGC",250,"scientific"
"II","IGC",250,"body"
"II","IGC",250,"global"
"II","IGC",250,"level.to"
"II","IGC",250,"decide"
"II","IGC",250,"proposed"
"II","IGC",250,"mpas"
"III","IGC",251,"tools"
"III","IGC",251,"abmts"
"III","IGC",251,"abnj"
"III","IGC",251,"fall"
"III","IGC",251,"sectorial"
"III","IGC",251,"organizations"
"III","IGC",251,"rfmos"
"III","IGC",251,"isa"
"III","IGC",251,"imo"
"V","PrepCom",252,"implement"
"V","PrepCom",252,"institutional"
"V","PrepCom",252,"framework"
"V","PrepCom",252,"consultation"
"V","PrepCom",252,"collective"
"V","PrepCom",252,"decision"
"V","PrepCom",252,"policy"
"V","PrepCom",252,"ordination"
"V","PrepCom",252,"management"
"III","PrepCom",253,"initiate"
"III","PrepCom",253,"broader"
"III","PrepCom",253,"framework"
"III","PrepCom",253,"integrated"
"III","PrepCom",253,"spatial"
"III","PrepCom",253,"planning"
"III","PrepCom",253,"management"
"III","PrepCom",253,"coordinating"
"III","PrepCom",253,"efforts"
"III","PrepCom",253,"regional"
"III","PrepCom",253,"sectoral"
"III","PrepCom",253,"organizations"
"I","PrepCom",254,"recognition"
"I","PrepCom",254,"special"
"I","PrepCom",254,"role"
"I","PrepCom",254,"coastal"
"I","PrepCom",254,"respect"
"I","PrepCom",254,"adjacency"
"VI","PrepCom",255,"adopt"
"VI","PrepCom",255,"environmental"
"VI","PrepCom",255,"stewardship"
"VI","PrepCom",255,"intellectual"
"VI","PrepCom",255,"basis"
"VI","PrepCom",255,"effective"
"VI","PrepCom",255,"governance"
"VI","PrepCom",255,"framework"
"VI","PrepCom",255,"balance"
"VI","PrepCom",255,"competing"
"VI","PrepCom",255,"values"
"III","PrepCom",256,"align"
"III","PrepCom",256,"measures"
"III","PrepCom",256,"instrument"
"III","PrepCom",256,"existing"
"III","PrepCom",256,"architecture"
"III","PrepCom",256,"purpose"
"III","PrepCom",256,"coherence"
"III","PrepCom",256,"coordination"
"III","PrepCom",256,"efforts"
"I","PrepCom",257,"provide"
"I","PrepCom",257,"solutions"
"I","PrepCom",257,"science"
"I","PrepCom",257,"diplomacy"
"I","PrepCom",258,"establish"
"I","PrepCom",258,"clearing"
"I","PrepCom",258,"house"
"I","PrepCom",258,"information"
"I","PrepCom",258,"marine"
"I","PrepCom",258,"scientific"
"I","PrepCom",258,"research"
"I","PrepCom",258,"conducted"
"I","PrepCom",258,"abnj"
"I","PrepCom",258,"data"
"I","PrepCom",258,"information"
"I","PrepCom",258,"marine"
"I","PrepCom",258,"genetic"
"I","PrepCom",258,"resources"
"III","PrepCom",259,"clarify"
"III","PrepCom",259,"responsibilities"
"III","PrepCom",259,"coastal"
"III","PrepCom",259,"vessels"
"III","PrepCom",259,"operating"
"III","PrepCom",259,"waters"
"III","PrepCom",259,"continental"
"III","PrepCom",259,"shelf"
"III","PrepCom",259,"encouraging"
"III","PrepCom",259,"cooperation"
"III","PrepCom",259,"effective"
"III","PrepCom",259,"management"
"III","PrepCom",259,"activities"
"I","PrepCom",260,"envisage"
"I","PrepCom",260,"goals"
"I","PrepCom",260,"criteria"
"I","PrepCom",260,"future"
"I","PrepCom",260,"abmts"
"I","PrepCom",260,"including"
"I","PrepCom",260,"mpas"
"II","PrepCom",261,"develop"
"II","PrepCom",261,"holistic"
"II","PrepCom",261,"governance"
"II","PrepCom",261,"approach"
"II","PrepCom",261,"implies"
"II","PrepCom",261,"global"
"II","PrepCom",261,"geographical"
"II","PrepCom",261,"coverage"
"II","PrepCom",261,"consideration"
"II","PrepCom",261,"fields"
"II","PrepCom",261,"sectors"
"V","PrepCom",262,"provide"
"V","PrepCom",262,"focal"
"V","PrepCom",262,"global"
"V","PrepCom",262,"regional"
"V","PrepCom",262,"sectoral"
"V","PrepCom",262,"organisations"
"V","PrepCom",262,"responsibilities"
"V","PrepCom",262,"conservation"
"V","PrepCom",262,"sustainable"
"V","PrepCom",262,"marine"
"V","PrepCom",262,"biodiversity"
"V","PrepCom",262,"abnj"
"II","PrepCom",263,"support"
"II","PrepCom",263,"cooperation"
"II","PrepCom",263,"existing"
"II","PrepCom",263,"regional"
"II","PrepCom",263,"ocean"
"II","PrepCom",263,"governance"
"II","PrepCom",263,"framework"
"III","PrepCom",264,"antarctic"
"III","PrepCom",264,"treaty"
"III","PrepCom",264,"system"
"III","PrepCom",264,"recognize"
"III","PrepCom",264,"national"
"III","PrepCom",264,"jurisdiction"
"III","PrepCom",264,"southern"
"III","PrepCom",264,"ocean"
"II","PrepCom",265,"strengthen"
"II","PrepCom",265,"regional"
"II","PrepCom",265,"oceans"
"II","PrepCom",265,"governance"
"II","PrepCom",265,"multi"
"II","PrepCom",265,"sectoral"
"II","PrepCom",265,"coordination"
"II","PrepCom",265,"establishment"
"II","PrepCom",265,"regional"
"II","PrepCom",265,"oceans"
"II","PrepCom",265,"governance"
"II","PrepCom",265,"bodies"
"III","PrepCom",266,"current"
"III","PrepCom",266,"consistency"
"III","PrepCom",266,"multilateral"
"III","PrepCom",266,"regional"
"III","PrepCom",266,"institutions"
"III","PrepCom",266,"legal"
"III","PrepCom",266,"instruments"
"II","PrepCom",267,"unify"
"II","PrepCom",267,"existing"
"II","PrepCom",267,"regulatory"
"II","PrepCom",267,"governance"
"II","PrepCom",267,"mechanisms"
"II","PrepCom",267,"fill"
"II","PrepCom",267,"gaps"
"II","PrepCom",267,"exist"
"III","PrepCom",268,"approach"
"III","PrepCom",268,"fisheries"
"III","PrepCom",268,"building"
"III","PrepCom",268,"complementary"
"III","PrepCom",268,"existing"
"III","PrepCom",268,"measures"
"III","PrepCom",268,"preferred"
"III","PrepCom",268,"radical"
"III","PrepCom",268,"approaches"
"IV","PrepCom",269,"strengthen"
"IV","PrepCom",269,"requirements"
"IV","PrepCom",269,"monitoring"
"IV","PrepCom",269,"compliance"
"IV","PrepCom",269,"enforcement"
"II","PrepCom",270,"lack"
"II","PrepCom",270,"consensus"
"II","PrepCom",270,"developing"
"II","PrepCom",270,"developed"
"II","PrepCom",270,"abnj"
"II","PrepCom",270,"governed"
"II","PrepCom",270,"principle"
"II","PrepCom",270,"common"
"II","PrepCom",270,"heritage"
"II","PrepCom",270,"mankind"
"II","PrepCom",270,"freedom"
"II","PrepCom",270,"seas"
"II","PrepCom",271,"options"
"II","PrepCom",271,"approaches"
"II","PrepCom",271,"promote"
"II","PrepCom",271,"international"
"II","PrepCom",271,"cooperation"
"II","PrepCom",271,"coordination"
"II","PrepCom",271,"conservation"
"II","PrepCom",271,"sustainable"
"II","PrepCom",271,"abnj"
"VI","PrepCom",272,"developing"
"VI","PrepCom",272,"lack"
"VI","PrepCom",272,"means"
"VI","PrepCom",272,"access"
"VI","PrepCom",272,"resources"
"VI","PrepCom",272,"abnj"
"VI","PrepCom",272,"benefit"
"VI","PrepCom",272,"exploitation"
"I","BBNJ WG",273,"effect"
"I","BBNJ WG",273,"environmental"
"I","BBNJ WG",273,"obligations"
"I","BBNJ WG",273,"constraining"
"I","BBNJ WG",273,"extent"
"I","BBNJ WG",273,"freedom"
"I","BBNJ WG",273,"seas"
"III","BBNJ WG",274,"provide"
"III","BBNJ WG",274,"regulatory"
"III","BBNJ WG",274,"regime"
"III","BBNJ WG",274,"default"
"III","BBNJ WG",274,"functioning"
"III","BBNJ WG",274,"rfmos"
"III","BBNJ WG",274,"addressing"
"III","BBNJ WG",274,"biodiversity"
"III","BBNJ WG",274,"concerns"
"I","BBNJ WG",275,"reference"
"I","BBNJ WG",275,"sustainable"
"I","BBNJ WG",275,"requires"
"I","BBNJ WG",275,"broader"
"I","BBNJ WG",275,"reflection"
"I","BBNJ WG",275,"strategies"
"I","BBNJ WG",275,"achieve"
"I","BBNJ WG",275,"sustainable"
"I","BBNJ WG",275,"development"
"V","BBNJ WG",276,"establish"
"V","BBNJ WG",276,"legal"
"V","BBNJ WG",276,"mandate"
"V","BBNJ WG",276,"procedure"
"V","BBNJ WG",276,"incorporating"
"V","BBNJ WG",276,"systematic"
"V","BBNJ WG",276,"approach"
"V","BBNJ WG",276,"management"
"V","BBNJ WG",276,"planning"
"V","BBNJ WG",276,"decision"
"III","BBNJ WG",277,"develop"
"III","BBNJ WG",277,"effectively"
"III","BBNJ WG",277,"managed"
"III","BBNJ WG",277,"ecologically"
"III","BBNJ WG",277,"representative"
"III","BBNJ WG",277,"connected"
"III","BBNJ WG",277,"system"
"III","BBNJ WG",277,"mpas"
"III","BBNJ WG",277,"abnj"
"I","BBNJ WG",278,"define"
"I","BBNJ WG",278,"criteria"
"I","BBNJ WG",278,"conservation"
"I","BBNJ WG",278,"objectives"
"I","BBNJ WG",278,"processes"
"I","BBNJ WG",278,"submitting"
"I","BBNJ WG",278,"mpa"
"I","BBNJ WG",278,"proposals"
"I","BBNJ WG",278,"agreeing"
"I","BBNJ WG",278,"management"
"I","BBNJ WG",278,"measures"
"I","BBNJ WG",278,"procedures"
"I","BBNJ WG",278,"scientific"
"I","BBNJ WG",278,"review"
"I","BBNJ WG",278,"endorsement"
"IV","BBNJ WG",279,"set"
"IV","BBNJ WG",279,"objectives"
"IV","BBNJ WG",279,"priorities"
"IV","BBNJ WG",279,"time"
